"","FAULT_TYPE","rules","support","confidence","lift","itemset","improvement","rel_improvement","FAULT_COUNT","MODEL","AGE","DEALERSHIP","CUSTOMER_TYPE","USER_CUSTOMISED","COUNTRY","GEO_TYPE","COMPRESSED","OBJECT_COUNT","FAULT_RATE","AGGREGATION_LEVEL","MIN_RANK","MAX_RANK","SIMPLE_COMBI","AVG_FAULT_RATE","PS_RATIO","LIFT","CHI_SQUARE","BINOMIAL_TEST","ZHANG","row_num","SET_SIZE","min_imp_psr","min_imp_chi","min_imp_bin","min_improvement","min_improvement_adj","max_improvement","LIST_ID","classification","rules_attributes","count_neg","COMBI","suppressed"
"2338","TurboCharger","{AGE=OutofWarranty,MODEL=Opal,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,COUNTRY=Holland,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",8.165149e-08,0.00530504,3.692625,75138,0.0001702516,0.03209243,2,"Opal","OutofWarranty","VWFranchise","Corporate","N","Holland","Village",FALSE,377,0.00530504,0,67801.5,107094.5,87448,1.405209514,3.18426969929324e-10,3.77526621272221,2.34085023292047e-10,2.02139513557572,0.729201187067674,5767,7,-7.67034474468771e-07,-4.67780591642582e-07,-72.9263383481853,0.0320925007162998,-0.166578169773207,0.946339594046416,6007,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"2339","TurboCharger","{MODEL=Lamura,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,COUNTRY=Belgium,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",1.143121e-06,0.003411306,2.374473,61390,0.000793505,0.2326103,28,"Lamura","*","Re-Import","Corporate","N","Belgium","Village",FALSE,8208,0.003411306,1,74710.5,141073.5,107892,1.405209514,2.29321102117281e-09,2.42761379425161,1.34902709227657e-09,4.85182694736584,0.579048001693646,5770,6,-1.72105346533806e-07,-5.44889618824866e-08,-23.3363338519767,0.232610325781387,0.10314023611864,0.635739801706443,6010,1,";10;12;13;14;15;16;1",0,0,FALSE
"2340","TurboCharger","{AGE=OutofWarranty,MODEL=Lamura,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,COUNTRY=Belgium,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",8.165149e-08,0.01212121,8.437089,75172,0.001445056,0.1192171,2,"Lamura","OutofWarranty","VWFranchise","Corporate","N","Belgium","Village",FALSE,165,0.01212121,0,89724.5,126406.5,108065.5,1.405209514,8.74977406522624e-10,8.62590943146717,7.73546549079782e-10,3.67459523841113,0.881481651438697,5772,7,-1.45196452017696e-07,-3.38395987593517e-07,-18.9884716968518,0.119216645862913,-0.0638389459796183,0.976514671390068,6012,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"2341","TurboCharger","{AGE=OutofWarranty,MODEL=Lamura,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,COUNTRY=Belgium,GEO_TYPE=Suburban}=>{FAULT_TYPE=TurboCharger}",5.307347e-07,0.009984639,6.949907,75186,0.002521952,0.2525832,13,"Lamura","OutofWarranty","VWFranchise","Corporate","N","Belgium","Suburban",FALSE,1302,0.009984639,0,112430.5,149842.5,131136.5,1.405209514,4.55340093442336e-09,7.10544506034422,3.91277632558265e-09,8.26415991646415,0.856158683162757,5773,7,-1.41518028489795e-07,-3.35256757817014e-07,-14.3989070187988,0.252583193042833,0.138059014740567,0.971489144474828,6013,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"2342","TurboCharger","{AGE=OutofWarranty,MODEL=Opal,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,COUNTRY=Switzerland,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",8.165149e-08,0.005319149,3.702446,75211,0.001250564,0.2351061,2,"Opal","OutofWarranty","VWFranchise","Corporate","N","Switzerland","Village",FALSE,376,0.005319149,0,67848,107184,87516,1.405209514,3.19578990801734e-10,3.78530670836321,2.35156430324274e-10,2.02601585800785,0.729919497332629,5777,7,-7.67033322447899e-07,-4.6777952023555e-07,-72.9217176257532,0.235106029178727,0.10744673221713,0.946481927842217,6017,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"2343","TurboCharger","{AGE=OutofWarranty,MODEL=Opal,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,COUNTRY=Austria,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=TurboCharger}",8.165149e-08,0.005102041,3.551326,75253,0.001361392,0.2668329,2,"Opal","OutofWarranty","VWFranchise","Corporate","N","Austria","NormalUrban",FALSE,392,0.005102041,0,66724.5,105934.5,86329.5,1.405209514,3.01851799110814e-10,3.63080448087544,2.18718974133223e-10,1.95392324313905,0.718426526055102,5779,7,-7.6705104963959e-07,-4.67795957691741e-07,-72.993810240622,0.266833018394011,0.164059144235393,0.944204564408636,6019,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"2344","TurboCharger","{MODEL=Lamura,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,COUNTRY=Portugal,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",1.877984e-06,0.002759945,1.921087,61639,0.0005532791,0.2004675,46,"Lamura","*","Re-Import","Corporate","N","Portugal","Village",FALSE,16667,0.002759945,1,64971.5,142436.5,103704,1.405209514,2.54417156694022e-09,1.96408078119517,1.24967245206817e-09,4.66893723589065,0.479787790346144,5781,6,-1.71854385988039e-07,-5.4588316522695e-08,-23.5192235634518,0.200467400618491,0.0507402574537605,0.580434755040408,6021,1,";10;12;13;14;15;16;1",0,0,FALSE
"2345","TurboCharger","{AGE=OutofWarranty,MODEL=Opal,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,COUNTRY=Portugal,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=TurboCharger}",4.082575e-08,0.004149378,2.888215,75288,0.0008064932,0.1943649,1,"Opal","OutofWarranty","VWFranchise","Corporate","N","Portugal","NormalUrban",FALSE,241,0.004149378,0,53668.5,86590.5,70129.5,1.405209514,1.12032736567314e-10,2.95285361980548,7.40929684787386e-11,1.13724518064639,0.653771850256547,5783,7,-7.67240868702134e-07,-4.67940583697395e-07,-73.8104883031146,0.194365034952227,0.0413755042423261,0.93139439212335,6023,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"2346","TurboCharger","{AGE=InWarranty,MODEL=Lamura,USER_CUSTOMISED=N,COUNTRY=Switzerland,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",2.041287e-07,0.0209205,14.56192,40422,0.002329927,0.1113705,5,"Lamura","InWarranty","*","*","N","Switzerland","SuperRural",FALSE,239,0.0209205,2,122344.5,149285.5,135815,1.405209514,3.98363087702955e-09,14.887815511901,3.71609076345862e-09,8.05394726847462,0.931336834148033,5785,5,-7.45409038985544e-07,-5.76330919092844e-07,-90.9566374486709,0.111370187137019,-0.0745747066577902,0.935530412753041,6025,1,";10;11;14;15;16;1",0,0,FALSE
"2347","TurboCharger","{AGE=InWarranty,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,COUNTRY=Austria,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",2.857802e-07,0.01369863,9.535067,40425,0.00414449,0.3025478,7,"*","InWarranty","*","Corporate","N","Austria","SuperRural",FALSE,511,0.01369863,2,119009,147590,133299.5,1.405209514,3.51321616517318e-09,9.74846089748294,3.15289543387585e-09,7.41853240051222,0.895142639152152,5786,5,-7.458794536974e-07,-5.76894114422427e-07,-91.5920523166333,0.302547773025478,0.2338660626172,0.905212127052121,6026,1,";11;13;14;15;16;1",0,0,FALSE
"2348","TurboCharger","{AGE=InWarranty,DEALERSHIP=Re-Import,COUNTRY=Austria,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",4.490832e-07,0.01244344,8.661379,21512,0.002507471,0.2015095,11,"*","InWarranty","Re-Import","*","*","Austria","SuperRural",FALSE,884,0.01244344,3,119635,150997,135316,1.405209514,4.95708386899044e-09,8.85522043227498,4.39745080226756e-09,8.76113559484974,0.884576861849369,5787,4,-7.44435585993583e-07,-5.75649559054035e-07,-90.2494491222958,0.201509550413712,0.0524184357820665,0.895650720379574,6027,1,";11;12;15;16;1",0,0,FALSE
"2349","TurboCharger","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=VWDealer,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Unknown,COUNTRY=Portugal,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",8.165149e-08,0.01092896,7.607212,74116,0.0002906639,0.02659574,2,"Ultima","InWarranty","VWDealer","Private","Unknown","Portugal","SuperRural",FALSE,183,0.01092896,0,86918.5,124245.5,105582,1.405209514,7.77628417570124e-10,7.77745944011592,6.77648507109044e-10,3.43928657766009,0.868552280453417,5788,7,-1.23555872221787e-06,-1.07172309630925e-06,-132.303280732049,0.0265953942552631,-0.171949368131074,0.894045087547214,6028,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"2350","TurboCharger","{AGE=InWarranty,DEALERSHIP=VWDealer,COUNTRY=Portugal,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",6.123862e-07,0.01002004,6.974548,21516,0.0005451485,0.05440582,15,"*","InWarranty","VWDealer","*","*","Portugal","SuperRural",FALSE,1497,0.01002004,3,112556,151287,131921.5,1.405209514,5.27560330496569e-09,7.13063774488507,4.53603033296921e-09,8.89800094681387,0.856673886460743,5789,4,-8.94782814902367e-07,-7.65644328611723e-07,-106.291488380926,0.0544057708352461,-0.142453387798445,0.884433894475471,6029,1,";11;12;15;16;1",0,0,FALSE
"2351","TurboCharger","{AGE=InWarranty,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",4.89909e-07,0.01390498,9.6787,40440,0.003969014,0.2854383,12,"*","InWarranty","Re-Import","Corporate","N","*","SuperRural",FALSE,863,0.01390498,2,122963.5,153101.5,138032.5,1.405209514,6.12375005902577e-09,9.89530732710368,5.50508854848538e-09,9.8026218142956,0.896711937754547,5790,5,-7.43268919803548e-07,-5.74541921307817e-07,-89.2079629028499,0.285438166757521,0.199520815882177,0.903003384398971,6030,1,";11;12;13;14;16;1",0,0,FALSE
"2352","TurboCharger","{AGE=InWarranty,MODEL=Lamura,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",4.082575e-07,0.02132196,14.84136,40441,0.002731387,0.128102,10,"Lamura","InWarranty","*","Corporate","N","*","SuperRural",FALSE,469,0.02132196,2,134823.5,155873.5,145348.5,1.405209514,8.13116276153815e-09,15.1735095639268,7.5954281111885e-09,11.5143576535614,0.932638596468881,5791,5,-7.41261507101035e-07,-5.72451581745114e-07,-87.4962270635841,0.128101731735732,-0.052978031709048,0.936744276792565,6031,1,";10;11;13;14;16;1",0,0,FALSE
"2353","TurboCharger","{AGE=InWarranty,MODEL=Lamura,DEALERSHIP=Re-Import,USER_CUSTOMISED=N,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",6.123862e-07,0.01994681,13.88417,40444,0.001356233,0.06799251,15,"Lamura","InWarranty","Re-Import","*","N","*","SuperRural",FALSE,752,0.01994681,2,133012.5,158170.5,145591.5,1.405209514,1.13546202635397e-08,14.1949010459091,1.05550366670957e-08,13.573471976467,0.928004035340668,5792,5,-7.38038049599034e-07,-5.69491973189207e-07,-85.4371127406785,0.0679923255899064,-0.126954685810983,0.932383373582041,6032,1,";10;11;12;14;16;1",0,0,FALSE
"2354","TurboCharger","{AGE=InWarranty,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",8.165149e-07,0.01306336,9.092879,21522,0.0007524464,0.05759977,20,"*","InWarranty","VWFranchise","Private","*","*","SuperRural",FALSE,1531,0.01306336,3,121136,156664,138900,1.405209514,9.51905357826124e-09,9.296378845895,8.49563381306232e-09,12.1773296679862,0.89007946248402,5793,4,-1.22681729705718e-06,-1.0639051110033e-06,-123.565237641723,0.0576000355191926,-0.138862340424911,0.978208470102638,6033,1,";11;12;13;16;1",0,0,FALSE
"2355","TurboCharger","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Unknown,COUNTRY=UnitedKingdom,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",4.082575e-08,0.1428571,99.43712,74151,0.0726817,0.5087719,1,"Ultima","InWarranty","VWFranchise","Private","Unknown","UnitedKingdom","VeryRural",FALSE,7,0.1428571,0,131072,160582,145827,1.405209514,5.77487951800881e-09,101.662491305905,5.71807451249731e-09,9.99062337525828,0.989943676784106,5794,7,-1.23056147111743e-06,-1.06668267030387e-06,-125.75194393445,0.508771772631532,0.842856489285727,0.998007305202191,6034,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"2356","TurboCharger","{AGE=InWarranty,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,COUNTRY=France,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",1.224772e-07,0.01714286,11.93245,40460,0.007834347,0.4570035,3,"*","InWarranty","*","Corporate","N","France","VeryRural",FALSE,175,0.01714286,2,107114,139777,123445.5,1.405209514,1.92750336610392e-09,12.1995046498098,1.76951837740879e-09,5.55768248401876,0.91620149478823,5795,5,-7.4746516649647e-07,-5.78277491478894e-07,-93.4529022331267,0.457003615499397,0.641694112939408,0.928693520217747,6035,1,";11;13;14;15;16;1",0,0,FALSE
"2357","TurboCharger","{AGE=InWarranty,DEALERSHIP=Re-Import,USER_CUSTOMISED=N,COUNTRY=France,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",2.041287e-07,0.01533742,10.67576,40461,0.005271445,0.3436982,5,"*","InWarranty","Re-Import","*","N","France","VeryRural",FALSE,326,0.01533742,2,114784,144946,129865,1.405209514,2.84396401463355e-09,10.9146855662408,2.58343517475322e-09,6.71527246396673,0.906341959941979,5796,5,-7.4654870584794e-07,-5.7746357468155e-07,-92.2953122531788,0.34369796223876,0.32371447912104,0.920299698384735,6036,1,";11;12;14;15;16;1",0,0,FALSE
"2358","TurboCharger","{AGE=InWarranty,MODEL=Lamura,USER_CUSTOMISED=N,COUNTRY=France,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",1.224772e-07,0.02068966,14.40124,40462,0.009516751,0.4599763,3,"Lamura","InWarranty","*","*","N","France","VeryRural",FALSE,145,0.02068966,2,111459.5,142813.5,127136.5,1.405209514,2.36190549906392e-09,14.7235410761672,2.20150280581963e-09,6.19906343330693,0.930567037864716,5797,5,-7.4703076436351e-07,-5.77845507050483e-07,-92.8115212838386,0.459976626005454,0.651776336526923,0.940917492119252,6037,1,";10;11;14;15;16;1",0,0,FALSE
"2359","TurboCharger","{AGE=InWarranty,MODEL=Ultima,USER_CUSTOMISED=Unknown,COUNTRY=Portugal,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",4.082575e-07,0.01127396,7.847349,40475,0.003532065,0.3132942,10,"Ultima","InWarranty","*","*","Unknown","Portugal","VeryRural",FALSE,887,0.01127396,2,116588.5,148817.5,132703,1.405209514,4.02899140153814e-09,8.02297443027418,3.52693794463578e-09,7.84618944428174,0.872600032825089,5798,5,-7.45363678461035e-07,-5.76520071911667e-07,-91.1643952728637,0.313294352649823,0.256232914202409,0.897287465983559,6038,1,";10;11;14;15;16;1",0,0,FALSE
"2360","TurboCharger","{AGE=InWarranty,MODEL=Ultima,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=Unknown,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",1.63303e-07,0.01023018,7.120817,40476,0.002192525,0.2143193,4,"Ultima","InWarranty","*","Corporate","Unknown","*","VeryRural",FALSE,391,0.01023018,2,99544,134581,117062.5,1.405209514,1.44114415527526e-09,7.28018128120929,1.24320957769335e-09,4.65839650764007,0.859580400160758,5799,5,-7.47951525707298e-07,-5.78803800278609e-07,-94.3521882095054,0.214319396139657,0.0727849062284651,0.850425798959549,6039,1,";10;11;13;14;16;1",0,0,FALSE
"2361","TurboCharger","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=Re-Import,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",4.490832e-07,0.01086957,7.565868,21537,0.001754429,0.1614075,11,"Ultima","InWarranty","Re-Import","*","*","*","VeryRural",FALSE,1012,0.01086957,3,115340,149255,132297.5,1.405209514,4.25028529300644e-09,7.73519527992607,3.7009663584753e-09,8.03741403902027,0.867863318735485,5800,4,-7.45142384569567e-07,-5.76346043497827e-07,-90.9731706781252,0.161407856980543,-0.00752353817293661,0.825059868973658,6040,1,";10;11;12;16;1",0,0,FALSE
"2362","TurboCharger","{AGE=InWarranty,DEALERSHIP=VWDealer,CUSTOMER_TYPE=Corporate,COUNTRY=Holland,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",3.26606e-07,0.01309329,9.113714,40492,0.004029161,0.3077272,8,"*","InWarranty","VWDealer","Corporate","*","Holland","VeryRural",FALSE,611,0.01309329,2,120585.5,148451.5,134518.5,1.405209514,3.81739721521052e-09,9.3176781608383,3.40778796457379e-09,7.71256096287069,0.890297451968944,5802,5,-8.96241020992122e-07,-7.66772570980119e-07,-107.476928364869,0.30772716406648,0.244549906358789,0.883133192650587,6042,1,";11;12;13;15;16;1",0,0,FALSE
"2363","TurboCharger","{AGE=InWarranty,MODEL=Lamura,USER_CUSTOMISED=N,COUNTRY=Holland,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",4.89909e-07,0.01150527,8.008359,40494,7.868045e-05,0.006838643,12,"Lamura","InWarranty","*","*","N","Holland","VeryRural",FALSE,1043,0.01150527,2,117273.5,150855.5,134064.5,1.405209514,4.94811053263577e-09,8.18758333570463,4.34395067154499e-09,8.7076495107156,0.875167739721844,5803,5,-7.44444559329938e-07,-5.75703059184758e-07,-90.3029352064299,0.00683860526523927,-0.193091063223139,0.88277232954985,6043,1,";10;11;14;15;16;1",0,0,FALSE
"2364","TurboCharger","{AGE=InWarranty,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,COUNTRY=Belgium,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",2.857802e-07,0.01897019,13.20439,40502,0.001009959,0.05323926,7,"*","InWarranty","VWFranchise","Private","*","Belgium","VeryRural",FALSE,369,0.01897019,2,127069.5,151523.5,139296.5,1.405209514,5.01972363628518e-09,13.499901481595,4.64796004412774e-09,9.00732153206143,0.924281522818151,5804,5,-1.23131662699916e-06,-1.06775278477224e-06,-126.735245777647,0.0532393191633822,-0.143699116449522,0.984993792892955,6045,1,";11;12;13;15;16;1",0,0,FALSE
"2365","TurboCharger","{AGE=InWarranty,MODEL=Opal,USER_CUSTOMISED=N,COUNTRY=Belgium,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",1.959636e-06,0.01928485,13.42341,40503,0.001752601,0.09087964,48,"Opal","InWarranty","*","*","N","Belgium","VeryRural",FALSE,2489,0.01928485,2,132192.5,162961.5,147577,1.405209514,3.50375871634231e-08,13.7238253853724,3.24878317842824e-08,23.8125574881806,0.925597350556254,5805,5,-8.63515764140149e-07,-7.55592858396766e-07,-92.9488537273629,0.0908796283092687,-0.0999628755715869,0.930062406500439,6046,1,";10;11;14;15;16;1",0,0,FALSE
"2366","TurboCharger","{AGE=InWarranty,DEALERSHIP=VWDealer,COUNTRY=Belgium,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",1.959636e-06,0.01913113,13.31641,21549,0.002344557,0.122552,48,"*","InWarranty","VWDealer","*","*","Belgium","VeryRural",FALSE,2509,0.01913113,3,131950,162924,147437,1.405209514,3.47363519175031e-08,13.6144324454097,3.21882137634452e-08,23.7024881809405,0.924999437567732,5806,4,-8.6532206628983e-07,-7.37992145181247e-07,-91.4870011467994,0.122552091800118,-0.0602704714972075,0.905340144570655,6047,1,";11;12;15;16;1",0,0,FALSE
"2367","TurboCharger","{AGE=InWarranty,USER_CUSTOMISED=N,COUNTRY=Belgium,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",2.163765e-06,0.01753225,12.2035,21551,0.000745682,0.04253201,53,"*","InWarranty","*","*","N","Belgium","VeryRural",FALSE,3023,0.01753225,3,129592,162918,146255,1.405209514,3.48951257571898e-08,12.4766092353684,3.21022325094594e-08,23.6705615469515,0.91816959652617,5807,4,-7.14497544105384e-07,-5.47944777346843e-07,-75.340023170194,0.0425319054884569,-0.155523117239124,0.923071140327111,6049,1,";11;14;15;16;1",0,0,FALSE
"2368","TurboCharger","{AGE=InWarranty,MODEL=Ultima,USER_CUSTOMISED=Unknown,COUNTRY=Austria,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",2.857802e-07,0.01005747,7.000602,40472,0.001292638,0.1285252,7,"Ultima","InWarranty","*","*","Unknown","Austria","VeryRural",FALSE,696,0.01005747,2,110801,142270,126535.5,1.405209514,2.47264473214118e-09,7.15727434222311,2.1272321393102e-09,6.09353088776443,0.857179502207677,5808,5,-7.46920025130432e-07,-5.77919777716993e-07,-92.9170538293811,0.128525066443151,-0.0524891190669128,0.870895563198299,6050,1,";10;11;14;15;16;1",0,0,FALSE
"2369","TurboCharger","{AGE=InWarranty,DEALERSHIP=VWFranchise,COUNTRY=Austria,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",2.449545e-07,0.009022556,6.280239,21558,0.0002577236,0.02856437,6,"*","InWarranty","VWFranchise","*","*","Austria","VeryRural",FALSE,665,0.009022556,3,104745,138192,121468.5,1.405209514,1.86590329980489e-09,6.42079057258646,1.57534250584993e-09,5.2438389419327,0.840793229862297,5809,4,-7.47526766562769e-07,-5.78471667350453e-07,-93.7667457752128,0.028564300404453,-0.170568027165071,0.96844900713279,6051,1,";11;12;15;16;1",0,0,FALSE
"2370","TurboCharger","{AGE=InWarranty,MODEL=Lamura,CUSTOMER_TYPE=Private,USER_CUSTOMISED=N,COUNTRY=Austria,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",3.26606e-07,0.01410935,9.820951,59528,0.001703821,0.1207583,8,"Lamura","InWarranty","*","Private","N","Austria","VeryRural",FALSE,567,0.01410935,1,122458.5,149359.5,135909,1.405209514,4.14924850757052e-09,10.0407447141722,3.73609423174821e-09,8.07554103514105,0.898197654669879,5810,6,-1.23218710212787e-06,-1.06866465058461e-06,-127.667026274568,0.120758220612573,-0.062651399897601,0.907971380680187,6052,1,";10;11;13;14;15;16;1",0,0,FALSE
"2371","TurboCharger","{AGE=InWarranty,USER_CUSTOMISED=N,COUNTRY=Austria,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",2.245416e-06,0.008849558,6.159822,21561,8.472473e-05,0.009573894,55,"*","InWarranty","*","*","N","Austria","VeryRural",FALSE,6215,0.008849558,3,108101,159874,133987.5,1.405209514,1.67156592000402e-08,6.29767868195632,1.40649718005432e-08,15.6668639796684,0.83787023853024,5813,4,-7.32677010662533e-07,-5.6598203805576e-07,-83.3437207374771,0.00957392448300816,-0.190306300048775,0.853273575923227,6055,1,";11;14;15;16;1",0,0,FALSE
"2372","TurboCharger","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Unknown,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",1.224772e-07,0.05454545,37.9669,59489,0.03039087,0.5571659,3,"Ultima","InWarranty","VWFranchise","Private","Unknown","*","VeryRural",FALSE,55,0.05454545,1,133120,154385,143752.5,1.405209514,6.50846786205192e-09,38.8165959997905,6.34081130983681e-09,10.5205797158529,0.973663455959454,5814,6,-1.22982788277339e-06,-1.06605993350653e-06,-125.221987593856,0.557165813097151,1.06036338928728,0.994781038565086,6056,1,";10;11;12;13;14;16;1",0,0,FALSE
"2373","TurboCharger","{AGE=InWarranty,DEALERSHIP=VWDealer,CUSTOMER_TYPE=Corporate,COUNTRY=Portugal,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",2.449545e-07,0.01554404,10.81958,40521,0.006505059,0.4184921,6,"*","InWarranty","VWDealer","Corporate","*","Portugal","VeryRural",FALSE,386,0.01554404,2,119000,147578,133289,1.405209514,3.46337015228289e-09,11.0617241380277,3.15032426235885e-09,7.41552581612941,0.907589303338892,5815,5,-8.9659504805505e-07,-7.67030034682334e-07,-107.77396351161,0.41849210372593,0.519668180562371,0.925503472713658,6057,1,";11;12;13;15;16;1",0,0,FALSE
"2374","TurboCharger","{AGE=InWarranty,MODEL=Opal,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,USER_CUSTOMISED=N,COUNTRY=Portugal,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",2.449545e-07,0.01452785,10.11225,74224,0.002216934,0.152599,6,"Opal","InWarranty","VWFranchise","Private","N","Portugal","VeryRural",FALSE,413,0.01452785,0,117258,146646,131952,1.405209514,3.21444983892789e-09,10.338565071799,2.90358116189686e-09,7.11919793648038,0.90112523370072,5816,7,-1.23312190079651e-06,-1.06949716365447e-06,-128.623369373228,0.1525993178619,-0.0199017138272275,0.980405180394897,6058,1,";10;11;12;13;14;15;16;1",0,0,FALSE
